"ID","X","Y","City","Date Collected","Nightly Price","Monthly Price","Neighborhood","Room Type","Street","Units","URL","User URL"
"air2102437",-90.065568441767,29.96701169167,"New Orleans","2015-08-16T21:59:09.289Z",95,2200,"Treme","Entire home/apt","Governor Nicholls Street",2,"http://airbnb.com/rooms/2102437","http://airbnb.com/users/show/5086005"
"air1464784",-90.09320135996,29.964732722406,"New Orleans","2015-08-16T21:59:09.289Z",255,5400,"Mid City","Entire home/apt","Baudin Street",6,"http://airbnb.com/rooms/1464784","http://airbnb.com/users/show/3588532"
"air940984",-90.066556004286,29.964784967177,"New Orleans","2015-08-16T21:59:09.289Z",95,2200,"Treme","Entire home/apt","Governor Nicholls Street",2,"http://airbnb.com/rooms/940984","http://airbnb.com/users/show/5086005"
"air1521005",-90.120703285069,29.962938960214,"New Orleans","2015-08-16T21:59:09.289Z",425,11900,"","Entire home/apt","Pritchard Place",1,"http://airbnb.com/rooms/1521005","http://airbnb.com/users/show/8118306"
"air3916714",-90.089914587311,29.972064162674,"New Orleans","2015-08-16T21:59:09.289Z",300,8400,"","Entire home/apt","Toulouse Street",6,"http://airbnb.com/rooms/3916714","http://airbnb.com/users/show/3588532"
"air1116870",-90.118674150127,29.917506459364,"New Orleans","2015-08-16T21:59:09.289Z",185,3750,"East and West Riverside","Entire home/apt","Tchoupitoulas Street",5,"http://airbnb.com/rooms/1116870","http://airbnb.com/users/show/2110240"
"air249799",-90.113662475445,29.926137356263,"New Orleans","2015-08-16T21:59:09.289Z",95,1600,"Uptown","Private room","Magazine Street",1,"http://airbnb.com/rooms/249799","http://airbnb.com/users/show/1309087"
"air2242621",-90.11059798906,29.928207830234,"New Orleans","2015-08-16T21:59:09.289Z",125,3500,"","Entire home/apt","Perrier St",2,"http://airbnb.com/rooms/2242621","http://airbnb.com/users/show/10847245"
"air4476787",-90.102195445635,29.930982236484,"New Orleans","2015-08-16T21:59:09.289Z",600,16800,"Uptown","Entire home/apt","Danneel Street",1,"http://airbnb.com/rooms/4476787","http://airbnb.com/users/show/16304644"
"air2578286",-90.065310886752,29.971327797635,"New Orleans","2015-08-16T21:59:09.289Z",199,5572,"Seventh Ward","Entire home/apt","Bayou Road",2,"http://airbnb.com/rooms/2578286","http://airbnb.com/users/show/13203909"
"air80869",-90.058478393546,29.968367337531,"New Orleans","2015-08-16T21:59:09.289Z",75,2000,"MarignyBywater","Private room","Frenchmen St",3,"http://airbnb.com/rooms/80869","http://airbnb.com/users/show/437783"
"air2307301",-90.046838114078,29.949843061558,"New Orleans","2015-08-16T21:59:09.289Z",85,2380,"Algiers","Private room","Opelousas Avenue",6,"http://airbnb.com/rooms/2307301","http://airbnb.com/users/show/3130631"
"air2293948",-90.046641058381,29.947758628908,"New Orleans","2015-08-16T21:59:09.289Z",85,2380,"Algiers","Private room","Opelousas Avenue",6,"http://airbnb.com/rooms/2293948","http://airbnb.com/users/show/3130631"
"air910058",-90.035973274948,29.966215562099,"New Orleans","2015-08-16T21:59:09.289Z",145,4060,"MarignyBywater","Entire home/apt","Royal Street",2,"http://airbnb.com/rooms/910058","http://airbnb.com/users/show/4880969"
"air1044854",-90.11984148221,29.957670181959,"New Orleans","2015-08-16T21:59:09.289Z",95,2660,"Riverbend","Entire home/apt","Nelson Street",1,"http://airbnb.com/rooms/1044854","http://airbnb.com/users/show/5751780"
"air4583315",-90.102883432438,29.966560078905,"New Orleans","2015-08-16T21:59:09.289Z",45,1260,"Mid City","Private room","South Cortez Street",4,"http://airbnb.com/rooms/4583315","http://airbnb.com/users/show/22892730"
"air4583205",-90.100963523566,29.967142045003,"New Orleans","2015-08-16T21:59:09.289Z",45,1260,"Mid City","Private room","South Cortez Street",4,"http://airbnb.com/rooms/4583205","http://airbnb.com/users/show/22892730"
"air898685",-90.082003466208,29.934731814937,"New Orleans","2015-08-16T21:59:09.289Z",115,3220,"Central City","Entire home/apt","Baronne Street",2,"http://airbnb.com/rooms/898685","http://airbnb.com/users/show/4796527"
"air4231988",-90.064836155407,29.968298902762,"New Orleans","2015-08-16T21:59:09.289Z",199,5572,"Seventh Ward","Entire home/apt","Kerlerec Street",1,"http://airbnb.com/rooms/4231988","http://airbnb.com/users/show/21299973"
"air906027",-90.066794032201,29.933664988875,"New Orleans","2015-08-16T21:59:09.289Z",195,3000,"Lower Garden District","Entire home/apt","Race Street",2,"http://airbnb.com/rooms/906027","http://airbnb.com/users/show/4848693"
"air303650",-90.034706703854,29.962816792133,"New Orleans","2015-08-16T21:59:09.289Z",200,5600,"","Entire home/apt","Mazant St",3,"http://airbnb.com/rooms/303650","http://airbnb.com/users/show/1562990"
"air947955",-90.073659714051,29.972072705732,"New Orleans","2015-08-16T21:59:09.289Z",600,16800,"Treme","Entire home/apt","Esplanade Avenue",5,"http://airbnb.com/rooms/947955","http://airbnb.com/users/show/5139385"
"air4545489",-90.048815738277,29.970533841605,"New Orleans","2015-08-16T21:59:09.289Z",200,5600,"St ClaudeSt Roch","Entire home/apt","Urquhart Street",1,"http://airbnb.com/rooms/4545489","http://airbnb.com/users/show/1774595"
"air937424",-90.065569409374,29.931733260172,"New Orleans","2015-08-16T21:59:09.289Z",175,2800,"Lower Garden District","Entire home/apt","Tchoupitoulas Street",2,"http://airbnb.com/rooms/937424","http://airbnb.com/users/show/4848693"
"air923295",-90.076557070651,29.92236557785,"New Orleans","2015-08-16T21:59:09.289Z",99,2772,"Irish Channel","Entire home/apt","Magazine Street",3,"http://airbnb.com/rooms/923295","http://airbnb.com/users/show/3259736"
"air2346689",-90.0794726807,29.93525776338,"New Orleans","2015-08-16T21:59:09.289Z",179,5012,"Central City","Entire home/apt","Saint Charles Avenue",6,"http://airbnb.com/rooms/2346689","http://airbnb.com/users/show/7054805"
"air1316954",-90.081014830334,29.933981380473,"New Orleans","2015-08-16T21:59:09.289Z",189,5292,"Central City","Entire home/apt","Saint Charles Avenue",6,"http://airbnb.com/rooms/1316954","http://airbnb.com/users/show/7054805"
"air1605798",-90.079951751271,29.935277118796,"New Orleans","2015-08-16T21:59:09.289Z",115,3220,"Central City","Entire home/apt","Baronne Street",2,"http://airbnb.com/rooms/1605798","http://airbnb.com/users/show/4796527"
"air4090606",-90.07036193734,29.968469494408,"New Orleans","2015-08-16T21:59:09.289Z",199,5572,"Treme","Entire home/apt","Bayou Road",2,"http://airbnb.com/rooms/4090606","http://airbnb.com/users/show/13203909"
"air2188866",-90.071916300127,29.953664678088,"New Orleans","2015-08-16T21:59:09.289Z",99,2772,"Central Business District","Entire home/apt","Common Street",22,"http://airbnb.com/rooms/2188866","http://airbnb.com/users/show/4962900"
"air887096",-90.086006597192,29.9450120856,"New Orleans","2015-08-16T21:59:09.289Z",55,1540,"Central City","Private room","Saint Andrew Street",1,"http://airbnb.com/rooms/887096","http://airbnb.com/users/show/4703577"
"air2692779",-90.054482470819,29.966396698135,"New Orleans","2015-08-16T21:59:09.289Z",99,2772,"MarignyBywater","Private room","Marigny Street",1,"http://airbnb.com/rooms/2692779","http://airbnb.com/users/show/13781317"
"air3240685",-90.067545441277,29.949345684967,"New Orleans","2015-08-16T21:59:09.289Z",229,6412,"Central Business District","Entire home/apt","Tchoupitoulas Street",6,"http://airbnb.com/rooms/3240685","http://airbnb.com/users/show/7054805"
"air272577",-90.036339794945,29.962701158718,"New Orleans","2015-08-16T21:59:09.289Z",225,6300,"MarignyBywater","Entire home/apt","Mazant Street",3,"http://airbnb.com/rooms/272577","http://airbnb.com/users/show/1562990"
"air565883",-90.054790562052,29.975740362854,"New Orleans","2015-08-16T21:59:09.289Z",72,1400,"St ClaudeSt Roch","Entire home/apt","Spain Street",1,"http://airbnb.com/rooms/565883","http://airbnb.com/users/show/2782803"
"air864858",-90.075521035179,29.979109599919,"New Orleans","2015-08-16T21:59:09.289Z",45,1260,"Seventh Ward","Private room","Laharpe Street",6,"http://airbnb.com/rooms/864858","http://airbnb.com/users/show/988767"
"air2297563",-90.116939603677,29.950166969392,"New Orleans","2015-08-16T21:59:09.289Z",150,4200,"Uptown","Entire home/apt","Sycamore Street",1,"http://airbnb.com/rooms/2297563","http://airbnb.com/users/show/11734377"
"air896188",-90.109730760498,29.972869153642,"New Orleans","2015-08-16T21:59:09.289Z",85,2380,"Mid City","Entire home/apt","D'hemecourt Street",1,"http://airbnb.com/rooms/896188","http://airbnb.com/users/show/660021"
"air542247",-90.102642215706,29.949096295643,"New Orleans","2015-08-16T21:59:09.289Z",187,5236,"Broadmoor","Entire home/apt","South Broad Street",6,"http://airbnb.com/rooms/542247","http://airbnb.com/users/show/2156820"
"air2256191",-90.077127156723,29.94212636892,"New Orleans","2015-08-16T21:59:09.289Z",285,6750,"Central City","Entire home/apt","Baronne Street",1,"http://airbnb.com/rooms/2256191","http://airbnb.com/users/show/10877557"
"air2777298",-90.066243590981,29.959321602525,"New Orleans","2015-08-16T21:59:09.289Z",250,7000,"","Entire home/apt","Saint Peter Street",1,"http://airbnb.com/rooms/2777298","http://airbnb.com/users/show/14204205"
"air3003879",-90.038301584782,29.962695624988,"New Orleans","2015-08-16T21:59:09.289Z",79,2250,"MarignyBywater","Private room","Alvar Street",1,"http://airbnb.com/rooms/3003879","http://airbnb.com/users/show/10508107"
"air755827",-90.034068685322,29.962590090068,"New Orleans","2015-08-16T21:59:09.289Z",85,2380,"MarignyBywater","Entire home/apt","France Street",1,"http://airbnb.com/rooms/755827","http://airbnb.com/users/show/3978674"
"air1272487",-90.108239387995,30.00544652136,"New Orleans","2015-08-16T21:59:09.289Z",165,2900,"Lakeview","Entire home/apt","Memphis Street",1,"http://airbnb.com/rooms/1272487","http://airbnb.com/users/show/6090773"
"air470613",-90.105766846141,29.921506783018,"New Orleans","2015-08-16T21:59:09.289Z",140,3100,"Uptown","Entire home/apt","Camp St",5,"http://airbnb.com/rooms/470613","http://airbnb.com/users/show/2110240"
"air2126570",-90.105169185031,29.920353403919,"New Orleans","2015-08-16T21:59:09.289Z",119,3332,"Uptown","Entire home/apt","Perrier Street",2,"http://airbnb.com/rooms/2126570","http://airbnb.com/users/show/10847245"
"air1140949",-90.116051423027,29.949711224482,"New Orleans","2015-08-16T21:59:09.289Z",215,6020,"Uptown","Entire home/apt","Broadway Street",1,"http://airbnb.com/rooms/1140949","http://airbnb.com/users/show/6256783"
"air1076021",-90.116395842432,29.956521901108,"New Orleans","2015-08-16T21:59:09.289Z",100,2800,"Fontainebleau","Entire home/apt","Belfast Street",1,"http://airbnb.com/rooms/1076021","http://airbnb.com/users/show/5920100"
"air475173",-90.101165389981,29.969510225019,"New Orleans","2015-08-16T21:59:09.289Z",150,4200,"Mid City","Entire home/apt","Banks Street",2,"http://airbnb.com/rooms/475173","http://airbnb.com/users/show/2355432"
"air583173",-90.07180159157,29.971473470642,"New Orleans","2015-08-16T21:59:09.289Z",59,1652,"Seventh Ward","Private room","N Prieur St",4,"http://airbnb.com/rooms/583173","http://airbnb.com/users/show/226422"
"air2180692",-90.072006022929,29.970462099854,"New Orleans","2015-08-16T21:59:09.289Z",85,2380,"Treme","Entire home/apt","Esplanade Avenue",2,"http://airbnb.com/rooms/2180692","http://airbnb.com/users/show/3725969"
"air742617",-90.057275243462,29.966201316112,"New Orleans","2015-08-16T21:59:09.289Z",200,5600,"MarignyBywater","Entire home/apt","Marigny St",1,"http://airbnb.com/rooms/742617","http://airbnb.com/users/show/3888377"
"air54254",-90.055416576099,29.968194687335,"New Orleans","2015-08-16T21:59:09.289Z",110,3080,"St ClaudeSt Roch","Entire home/apt","Marais Street",1,"http://airbnb.com/rooms/54254","http://airbnb.com/users/show/74821"
"air701364",-90.048700712414,29.968467686791,"New Orleans","2015-08-16T21:59:09.289Z",100,2800,"St ClaudeSt Roch","Entire home/apt","Port Street",3,"http://airbnb.com/rooms/701364","http://airbnb.com/users/show/2671376"
"air902229",-90.040141085856,29.957341814451,"New Orleans","2015-08-13T03:28:09.760Z",185,5180,"","Entire home/apt","Dauphine Street",3,"http://airbnb.com/rooms/902229",""
"air2272725",-90.03664660791,29.964022119257,"New Orleans","2015-08-16T21:59:09.289Z",195,5460,"MarignyBywater","Entire home/apt","Alvar Street",1,"http://airbnb.com/rooms/2272725","http://airbnb.com/users/show/11573383"
"air2514237",-90.110152886503,29.98875099686,"New Orleans","2015-08-16T21:59:09.289Z",400,11200,"Navarre","Entire home/apt","Canal Boulevard",5,"http://airbnb.com/rooms/2514237","http://airbnb.com/users/show/5139385"
"air1046608",-90.076383249796,29.924342514288,"New Orleans","2015-08-16T21:59:09.289Z",175,2500,"Irish Channel","Entire home/apt","Laurel Street",1,"http://airbnb.com/rooms/1046608","http://airbnb.com/users/show/5762433"
"air2392147",-90.133276332971,29.937574352752,"New Orleans","2015-08-16T21:59:09.289Z",150,2300,"Riverbend","Entire home/apt","Hillary Street",1,"http://airbnb.com/rooms/2392147","http://airbnb.com/users/show/12219447"
"air956118",-90.105076621585,29.950051322505,"New Orleans","2015-08-16T21:59:09.289Z",400,11200,"Broadmoor","Entire home/apt","South Gayoso Street",5,"http://airbnb.com/rooms/956118","http://airbnb.com/users/show/5139385"
"air760661",-90.102428101105,29.948779405056,"New Orleans","2015-08-16T21:59:09.289Z",100,2800,"Broadmoor","Entire home/apt","South Broad Street",6,"http://airbnb.com/rooms/760661","http://airbnb.com/users/show/2156820"
"air3189828",-90.071775724987,29.971872809464,"New Orleans","2015-08-16T21:59:09.289Z",95,2660,"Treme","Entire home/apt","Esplanade Avenue",2,"http://airbnb.com/rooms/3189828","http://airbnb.com/users/show/3725969"
"air2188864",-90.069862133141,29.952039688618,"New Orleans","2015-08-16T21:59:09.289Z",99,2772,"","Entire home/apt","Common Street",22,"http://airbnb.com/rooms/2188864","http://airbnb.com/users/show/4962900"
"air240258",-90.057146701312,29.965185944531,"New Orleans","2015-08-16T21:59:09.289Z",108,3024,"MarignyBywater","Entire home/apt","Marais St",2,"http://airbnb.com/rooms/240258","http://airbnb.com/users/show/391462"
"air100600",-90.039915021838,29.962440800603,"New Orleans","2015-08-16T21:59:09.289Z",179,2900,"MarignyBywater","Entire home/apt","Gallier St",2,"http://airbnb.com/rooms/100600","http://airbnb.com/users/show/425706"
"air718256",-90.081079455764,30.007993389601,"New Orleans","2015-08-16T21:59:09.289Z",85,2380,"Filmore","Entire home/apt","Saint Bernard Avenue",1,"http://airbnb.com/rooms/718256","http://airbnb.com/users/show/1340014"
"air996835",-90.043663102399,29.963237999619,"New Orleans","2015-08-16T21:59:09.289Z",119,2800,"MarignyBywater","Entire home/apt","Piety Street",1,"http://airbnb.com/rooms/996835","http://airbnb.com/users/show/5476313"
"air3057022",-90.042694417099,29.96234182857,"New Orleans","2015-08-16T21:59:09.289Z",180,3700,"MarignyBywater","Entire home/apt","Louisa Street",2,"http://airbnb.com/rooms/3057022","http://airbnb.com/users/show/4575123"
"air188779",-90.115045620543,29.990465640102,"New Orleans","2015-08-13T03:28:09.760Z",89,3500,"Navarre","Entire home/apt","West End Blvd",3,"http://airbnb.com/rooms/188779",""
"air2380514",-90.046660825262,29.948008988919,"New Orleans","2015-08-16T21:59:09.289Z",85,2380,"Algiers","Private room","Opelousas Avenue",6,"http://airbnb.com/rooms/2380514","http://airbnb.com/users/show/3130631"
"air1002839",-90.122652437338,29.918082850403,"New Orleans","2015-08-16T21:59:09.289Z",200,5600,"East and West Riverside","Entire home/apt","Tchoupitoulas Street",1,"http://airbnb.com/rooms/1002839","http://airbnb.com/users/show/5514529"
"air1349320",-90.106960422907,29.92786011742,"New Orleans","2015-08-16T21:59:09.289Z",150,3000,"Uptown","Entire home/apt","Valence Street",2,"http://airbnb.com/rooms/1349320","http://airbnb.com/users/show/4795909"
"air2364070",-90.048649238983,29.949376095674,"New Orleans","2015-08-16T21:59:09.289Z",730,20440,"Algiers","Entire home/apt","Opelousas Avenue",6,"http://airbnb.com/rooms/2364070","http://airbnb.com/users/show/3130631"
"air2954068",-90.046467954791,29.949032110684,"New Orleans","2015-08-16T21:59:09.289Z",110,3080,"Algiers","Private room","Opelousas Avenue",6,"http://airbnb.com/rooms/2954068","http://airbnb.com/users/show/3130631"
"air2153152",-90.098718807484,29.918674679745,"New Orleans","2015-08-16T21:59:09.289Z",120,1500,"East and West Riverside","Entire home/apt","Laurel Street",1,"http://airbnb.com/rooms/2153152","http://airbnb.com/users/show/10988832"
"air2083719",-90.031929035999,29.963204738387,"New Orleans","2015-08-13T03:28:09.760Z",175,4900,"MarignyBywater","Entire home/apt","Poland Avenue",3,"http://airbnb.com/rooms/2083719",""
"air2477388",-90.084041804253,29.929003722105,"New Orleans","2015-08-13T03:05:27.732Z",90,1650,"Garden District","Private room","St Charles Ave",3,"http://airbnb.com/rooms/2477388",""
"air867788",-90.080262113615,29.936483181409,"New Orleans","2015-08-13T03:05:27.732Z",130,2000,"Central City","Entire home/apt","Jackson Avenue",3,"http://airbnb.com/rooms/867788",""
"air2366388",-90.067693494234,29.954094977782,"New Orleans","2015-08-13T03:05:27.732Z",195,5460,"French Quarter","Entire home/apt","Exchange Place",3,"http://airbnb.com/rooms/2366388",""
"air873541",-90.063609629425,29.957874439158,"New Orleans","2015-08-13T03:05:27.732Z",185,5180,"French Quarter","Entire home/apt","Dumaine Street",3,"http://airbnb.com/rooms/873541",""
"air2461592",-90.043969285095,29.962205889363,"New Orleans","2015-08-11T16:30:25.494Z",185,5180,"MarignyBywater","Entire home/apt","Desire Street",3,"http://airbnb.com/rooms/2461592",""
"air1088966",-90.096024742573,29.973130682034,"New Orleans","2015-08-11T16:30:25.494Z",400,5000,"Mid City","Entire home/apt","Iberville Street",3,"http://airbnb.com/rooms/1088966",""
"air2670777",-90.069394807976,29.97273275076,"New Orleans","2015-08-11T16:30:25.494Z",115,3220,"Seventh Ward","Entire home/apt","Columbus Street",3,"http://airbnb.com/rooms/2670777",""
"air4420158",-90.065187072177,29.969282629185,"New Orleans","2015-08-11T16:30:25.494Z",180,5040,"Seventh Ward","Entire home/apt","Columbus Street",3,"http://airbnb.com/rooms/4420158",""
"air898452",-90.038651950801,29.963141758926,"New Orleans","2015-08-11T16:30:25.494Z",75,2100,"MarignyBywater","Private room","Congress Street",3,"http://airbnb.com/rooms/898452",""
"air3531597",-90.066709270627,29.967376379825,"New Orleans","2015-08-11T16:30:25.494Z",110,3080,"Treme","Entire home/apt","North Villere Street",3,"http://airbnb.com/rooms/3531597",""
"air962686",-90.064193188845,29.96031754737,"New Orleans","2015-08-11T16:30:25.494Z",275,7700,"French Quarter","Entire home/apt","Bourbon Street",3,"http://airbnb.com/rooms/962686",""
"air2830527",-90.073632811186,29.97556278642,"New Orleans","2015-08-11T16:30:25.494Z",225,6300,"Seventh Ward","Entire home/apt","Columbus Street",3,"http://airbnb.com/rooms/2830527",""
"air2484235",-90.04424012963,30.001497050508,"New Orleans","2015-08-11T16:30:25.494Z",199,5572,"Desire Area","Entire home/apt","Gladiolus Street",3,"http://airbnb.com/rooms/2484235",""
"air2374787",-90.081983839746,29.924906904393,"New Orleans","2015-08-11T16:30:25.494Z",250,2500,"Irish Channel","Entire home/apt","Conery Street",3,"http://airbnb.com/rooms/2374787",""
"air2330440",-90.08545841695,29.972693399903,"New Orleans","2015-08-11T16:30:25.494Z",65,1820,"Bayou St John","Private room","Saint Peter Street",3,"http://airbnb.com/rooms/2330440",""
"air2547283",-90.116492594899,29.947729731784,"New Orleans","2015-08-11T16:30:25.494Z",215,8000,"Uptown","Entire home/apt","A Lowerline Street",3,"http://airbnb.com/rooms/2547283",""
"air4331699",-90.131014774042,29.940513776613,"New Orleans","2015-08-11T16:30:25.494Z",78,2000,"Riverbend","Private room","Saint Charles Avenue",3,"http://airbnb.com/rooms/4331699",""
"air2380568",-90.093398999196,29.969673451098,"New Orleans","2015-08-11T16:30:25.494Z",250,7000,"Mid City","Entire home/apt","Iberville Street",3,"http://airbnb.com/rooms/2380568",""
"air2868045",-90.081754269663,29.964208660197,"New Orleans","2015-08-11T16:30:25.494Z",100,2800,"TulaneGravier","Private room","North Miro Street",3,"http://airbnb.com/rooms/2868045",""
"air2825195",-90.105707816036,29.973597510272,"New Orleans","2015-08-11T16:30:25.494Z",175,4900,"Mid City","Entire home/apt","South Solomon Street",3,"http://airbnb.com/rooms/2825195",""
"air2473198",-90.066921200975,29.966007261599,"New Orleans","2015-08-11T16:30:25.494Z",120,3360,"Treme","Private room","Governor Nicholls Street",3,"http://airbnb.com/rooms/2473198",""
"air2634587",-90.06831655017,29.959588002381,"New Orleans","2015-08-11T16:30:25.494Z",190,5320,"French Quarter","Private room","Burgundy Street",3,"http://airbnb.com/rooms/2634587",""
"air2770139",-90.062204981473,29.959762987829,"New Orleans","2015-08-11T16:30:25.494Z",350,9800,"French Quarter","Entire home/apt","Royal Street",3,"http://airbnb.com/rooms/2770139",""
"air1546602",-90.08046207639,29.926988812835,"New Orleans","2015-08-11T16:30:25.494Z",199,2500,"Irish Channel","Entire home/apt","Magazine Street",3,"http://airbnb.com/rooms/1546602",""
"air2792079",-90.118688622543,29.956780946078,"New Orleans","2015-08-11T16:30:25.494Z",300,6000,"Fontainebleau","Entire home/apt","Nelson Street",3,"http://airbnb.com/rooms/2792079",""
"air2411517",-90.100610771788,29.972119087704,"New Orleans","2015-08-11T16:30:25.494Z",120,3360,"Mid City","Private room","South Pierce Street",3,"http://airbnb.com/rooms/2411517",""
"air1094139",-90.105972588016,29.979880208243,"New Orleans","2015-08-11T16:30:25.494Z",225,3500,"Mid City","Entire home/apt","North Olympia Street",3,"http://airbnb.com/rooms/1094139",""
"air3788896",-90.085660390195,29.984533528397,"New Orleans","2015-08-11T16:30:25.494Z",75,1650,"Fairgrounds","Entire home/apt","Esplanade Avenue",3,"http://airbnb.com/rooms/3788896",""
"air4226350",-90.068520906072,29.974405921417,"New Orleans","2015-08-11T16:30:25.494Z",35,675,"Seventh Ward","Private room","North Roman Street",3,"http://airbnb.com/rooms/4226350",""
"air879236",-90.066640028249,29.960240945715,"New Orleans","2015-08-11T16:30:25.494Z",500,14000,"French Quarter","Entire home/apt","Dumaine Street",3,"http://airbnb.com/rooms/879236",""
"air2530618",-90.035686430794,29.961740776383,"New Orleans","2015-08-11T16:30:25.494Z",800,22400,"MarignyBywater","Entire home/apt","Mazant Street",3,"http://airbnb.com/rooms/2530618",""
"air3217201",-90.029493789463,29.967948055303,"New Orleans","2015-08-11T16:30:25.494Z",35,980,"MarignyBywater","Private room","Poland Avenue",3,"http://airbnb.com/rooms/3217201",""
"air877159",-90.066544142261,29.958968823315,"New Orleans","2015-08-13T03:28:09.760Z",200,5600,"French Quarter","Entire home/apt","Saint Peter Street",3,"http://airbnb.com/rooms/877159",""
"air3809456",-90.066298236202,29.961334944903,"New Orleans","2015-08-13T03:28:09.760Z",175,4900,"French Quarter","Entire home/apt","Dumaine Street",3,"http://airbnb.com/rooms/3809456",""
"air2059862",-90.033826498366,29.960779591463,"New Orleans","2015-08-13T03:28:09.760Z",175,4900,"MarignyBywater","Entire home/apt","Poland Avenue",3,"http://airbnb.com/rooms/2059862",""
"air2374404",-90.061656529032,29.968386438508,"New Orleans","2015-08-13T03:05:27.732Z",90,2520,"Seventh Ward","Private room","Pauger Street",3,"http://airbnb.com/rooms/2374404",""
"air731150",-90.053185210968,29.971155830397,"New Orleans","2015-08-13T03:05:27.732Z",80,2240,"St ClaudeSt Roch","Private room","Urquhart St",3,"http://airbnb.com/rooms/731150",""
"air3987004",-90.064532522639,29.966539108749,"New Orleans","2015-08-11T16:30:25.494Z",150,4200,"Treme","Entire home/apt","Barracks Street",3,"http://airbnb.com/rooms/3987004",""
"air2033365",-90.09464208222,29.971363730034,"New Orleans","2015-08-11T16:30:25.494Z",160,4480,"Mid City","Entire home/apt","Canal Street",3,"http://airbnb.com/rooms/2033365",""
"air844060",-90.087281682578,29.970281556242,"New Orleans","2015-08-11T16:30:25.494Z",125,3500,"Bayou St John","Entire home/apt","Lafitte St",3,"http://airbnb.com/rooms/844060",""
"air1667610",-90.108208390612,29.93345973551,"New Orleans","2015-08-11T16:30:25.494Z",250,7000,"Freret","Entire home/apt","Lasalle Street",3,"http://airbnb.com/rooms/1667610",""
"air4015593",-90.066076157238,29.966427851466,"New Orleans","2015-08-11T16:30:25.494Z",150,4200,"Treme","Entire home/apt","Barracks Street",3,"http://airbnb.com/rooms/4015593",""
"air2177946",-90.052518317465,29.963934684315,"New Orleans","2015-08-11T16:30:25.494Z",139,3892,"MarignyBywater","Private room","Royal Street",3,"http://airbnb.com/rooms/2177946",""
"air1336702",-90.048002917968,29.964431070128,"New Orleans","2015-08-11T16:30:25.494Z",50,1400,"MarignyBywater","Shared room","Piety Street",3,"http://airbnb.com/rooms/1336702",""
"air2166123",-90.106415510564,29.971713121776,"New Orleans","2015-08-11T16:30:25.494Z",250,7000,"Mid City","Entire home/apt","Ulloa Street",3,"http://airbnb.com/rooms/2166123",""
"air629282",-90.119460821475,29.958317098562,"New Orleans","2015-08-11T16:30:25.494Z",140,2400,"Riverbend","Entire home/apt","S Carrollton Ave",3,"http://airbnb.com/rooms/629282",""
"air4285771",-90.06103269319,29.960908622578,"New Orleans","2015-08-11T16:30:25.494Z",120,3360,"French Quarter","Private room","Royal Street",3,"http://airbnb.com/rooms/4285771",""
"air1145226",-90.095154355649,29.92638503878,"New Orleans","2015-08-11T16:30:25.494Z",100,2150,"Touro","Entire home/apt","Peniston Street",3,"http://airbnb.com/rooms/1145226",""
"air3644655",-90.105552366376,29.934137160471,"New Orleans","2015-08-11T16:30:25.494Z",110,1100,"Freret","Entire home/apt","Lasalle Street",3,"http://airbnb.com/rooms/3644655",""
"air2177885",-90.051568203959,29.965570277553,"New Orleans","2015-08-11T16:30:25.494Z",129,3612,"MarignyBywater","Private room","Royal Street",3,"http://airbnb.com/rooms/2177885",""
"air2177238",-90.050949684232,29.964600801939,"New Orleans","2015-08-11T16:30:25.494Z",129,3612,"MarignyBywater","Private room","Royal Street",3,"http://airbnb.com/rooms/2177238",""
"air2933210",-90.088281424906,29.930316853626,"New Orleans","2015-08-11T16:30:25.494Z",69,1932,"Central City","Private room","6th Street",3,"http://airbnb.com/rooms/2933210",""
"air2032979",-90.052792791486,29.965108200792,"New Orleans","2015-08-11T16:30:25.494Z",129,3612,"MarignyBywater","Private room","Royal Street",3,"http://airbnb.com/rooms/2032979",""
"air836999",-90.089246555249,29.974883866482,"New Orleans","2015-08-11T16:30:25.494Z",175,3400,"Bayou St John","Entire home/apt","St Ann St",3,"http://airbnb.com/rooms/836999",""
"air3490122",-90.109456844379,29.923255970081,"New Orleans","2015-08-11T16:30:25.494Z",350,9800,"Uptown","Entire home/apt","Perrier Street",3,"http://airbnb.com/rooms/3490122",""
"air3938352",-90.052261415284,29.969378039463,"New Orleans","2015-08-11T16:30:25.494Z",600,16800,"","Entire home/apt","Saint Claude Avenue",3,"http://airbnb.com/rooms/3938352",""
"air2177994",-90.053188455997,29.96604488387,"New Orleans","2015-08-11T16:30:25.494Z",139,3892,"MarignyBywater","Private room","Royal Street",3,"http://airbnb.com/rooms/2177994",""
"air2380466",-90.094218383003,29.970116008277,"New Orleans","2015-08-11T16:30:25.494Z",75,1600,"Mid City","Private room","Iberville Street",3,"http://airbnb.com/rooms/2380466",""
"air2933400",-90.087436274037,29.931855938669,"New Orleans","2015-08-11T16:30:25.494Z",76,2128,"Central City","Private room","6th Street",3,"http://airbnb.com/rooms/2933400",""
"air2658573",-90.079214372938,29.974991196532,"New Orleans","2015-08-11T16:30:25.494Z",90,2520,"Bayou St John","Private room","Crete Street",3,"http://airbnb.com/rooms/2658573",""
"air2039126",-90.124333800008,29.953153445747,"New Orleans","2015-08-11T16:30:25.494Z",50,1400,"Riverbend","Private room","Spruce Street",3,"http://airbnb.com/rooms/2039126",""
